1.56	1.41	1.36	1.44	1.29	1.48	1.47	1.41	1.37	1.56	1.13	1.5	1.35	1.49	1.33	1.47	1.41	1.28	-1.18	1.41	1.44	1.41	1.42	1.29	0.14	-0.03	-0.1	-0.05	-0.12	0.07	-0.01	0.01	-0.09	0.13	-0.19	0.11	-0.03	0.09	0.01	0.03	-0.01	-0.05	-0.14	-0.05	0.11	0.01	-0.08	-0.12
1.37	1.47	1.34	1.46	1.4	1.38	1.46	1.59	1.35	1.35	1.42	1.51	1.44	1.33	-1.09	1.31	-1.12	1.5	1.3	1.44	-0.7	1.46	1.32	1.38	-0.08	-0.01	-0.08	0.1	-0.14	-0.03	-0.01	0.18	-0.12	-0.01	-0.07	0.05	0.09	-0.11	0.03	-0.07	-0.16	0.02	-0.04	-0.01	0.09	0.08	-0.13	-0.06
-0.35	-0.14	-0.13	-0.12	-0.09	-0.21	-0.21	-0.25	-0.06	-0.16	-0.3	-0.16	-0.13	-0.08	-0.19	0.06	-0.2	-0.2	-0.19	-0.06	-0.2	-0.19	-0.14	-0.26	-0.12	0.09	0.04	-0.04	0.11	-0.15	-0.04	-0.07	0.05	-0.02	-0.07	0.18	0.02	0	0.01	0.11	-0.05	0.1	-0.09	0.12	-0.14	0.02	-0.02	-0.07
0.37	0.4	0.49	0.32	0.54	0.31	0.23	0.43	0.41	0.34	0	0.32	0.39	0.43	0.14	0.43	-0.01	0.49	0.21	-0.14	0.4	0.51	0.48	0.04	-0.01	0	0.06	-0.07	0.1	-0.11	0.07	0.03	0.02	-0.17	-0.09	-0.08	-0.1	0.07	-0.02	0.02	-0.04	-0.01	-0.05	-0.15	0.02	0.1	0.04	-0.13
0.88	0.82	0.99	0.88	0.67	0.85	0.79	0.93	0.8	1.02	0.62	0.86	0.92	0.84	0.93	0.92	0.86	0.8	0.95	0.73	0.87	1.06	0.78	1.02	-0.07	-0.05	0.05	-0.09	0.04	-0.09	-0.07	0.03	-0.07	0.09	-0.31	-0.06	-0.05	-0.07	0.01	-0.04	-0.05	-0.08	0.06	-0.07	-0.04	0.17	-0.16	0.03
0.91	0.98	0.94	0.94	0.81	1.03	1.16	0.97	0.85	0.94	0.91	1.07	0.92	0.95	0.88	0.98	0.8	0.96	0.85	1.04	0.9	1.02	1.01	0.97	-0.09	-0.01	-0.01	-0.01	-0.17	0.08	0.18	0.12	-0.11	-0.05	-0.06	0.08	0.03	-0.07	0.03	0.02	-0.06	0.02	0	0.05	-0.04	0.07	0.12	0
0.86	1.02	0.86	0.83	0.95	0.89	0.89	0.87	0.9	1.08	0.81	1.03	0.8	0.99	0.99	0.87	1.02	1.01	0.81	0.97	0.91	0.91	0.95	1.01	0	0.07	-0.08	-0.03	0.02	0.03	-0.04	0.02	-0.05	0.25	-0.05	0.08	0.07	0.06	0.17	-0.04	0.03	0.08	-0.1	-0.01	0.12	-0.07	-0.05	0.08
-0.08	-0.22	-0.23	-0.09	-0.01	-0.42	-0.06	-0.04	-2.38	-0.09	-0.13	-0.24	-2.21	0.14	-0.13	-0.15	-0.14	-0.11	-2.72	-0.15	-0.11	-0.02	-0.07	0.02	-0.02	-0.26	-0.06	-0.09	-0.02	-0.02	-0.01	-0.02	-0.14	-0.06	-0.15	-0.24	-0.2	0.1	-0.08	-0.18	0	0.02	-0.41	-0.1	-0.04	-0.01	-0.04	0.06
-0.08	-0.07	-0.16	-0.03	-0.1	-2.76	-0.2	-0.11	0.01	-0.01	0.01	-0.09	0.04	0.04	-0.05	-0.12	-0.09	-0.05	-0.05	-0.02	0.01	-0.08	-0.01	-0.19	-0.07	-0.06	-0.18	-0.01	-0.13	-0.06	-0.08	0.02	0	-0.03	0.09	-0.08	0.15	0.03	-0.02	-0.11	0.03	0.07	-0.08	-0.04	0.05	0.07	0.07	-0.14
0	-0.02	-0.11	0.01	-0.03	-0.01	-0.1	-2.63	-0.03	0.02	-2.85	0.03	-0.15	-0.12	-2.39	-0.17	-0.12	-0.12	-0.06	-0.07	-2.47	-0.01	-0.14	-0.05	-0.05	0.1	-0.01	0.01	0.01	-0.07	-0.05	0.01	0.08	-0.04	-0.2	0.09	-0.05	0.05	0.01	-0.01	-0.08	-0.03	0.01	-0.01	-0.26	0.07	-0.07	-0.03
-0.04	-0.14	-0.12	0.05	-0.03	0.05	0.02	-0.06	-0.15	-2.75	-2.87	0	-0.01	-0.14	-0.13	-0.07	0.06	-0.12	-2.67	0.02	0.03	0.03	-2.48	-0.08	0.07	-0.03	-0.03	0.14	-0.05	0.17	0.04	-0.05	-0.08	0.08	0.02	0	0.04	-0.09	-0.07	0.01	0.09	0	-0.22	0.04	0.05	0.12	-0.11	0.06
0.64	0.65	0.4	0.66	0.59	0.54	0.64	0.58	0.72	0.63	0.61	0.47	0.62	0.41	0.63	0.45	0.47	0.5	0.39	0.58	0.44	0.42	0.57	0.46	-0.1	0.02	-0.19	-0.12	-0.18	-0.17	-0.07	-0.08	-0.02	-0.03	-0.05	-0.15	0.01	-0.14	-0.04	-0.29	-0.31	-0.2	-0.11	-0.1	-0.07	-0.34	-0.14	-0.2
0.59	0.54	0.58	0.59	0.49	0.45	0.56	0.66	0.57	0.45	0.55	0.52	0.42	0.62	0.52	0.45	0.64	0.55	0.49	0.7	0.58	0.69	0.53	0.67	-0.12	-0.18	-0.16	-0.16	-0.11	-0.16	-0.17	0.01	-0.16	-0.21	-0.06	-0.2	-0.23	-0.12	-0.19	-0.28	-0.07	-0.13	-0.18	0.02	-0.08	0.02	-0.11	-0.03
0.55	1.03	0.56	0.66	0.49	0.67	0.54	0.57	0.37	0.56	0.46	0.66	0.63	0.5	0.58	0.57	0.58	0.65	0.53	0.69	0.61	0.6	0.56	0.69	-0.13	0.31	-0.07	-0.1	-0.19	-0.06	-0.18	0.02	-0.32	-0.2	-0.27	-0.08	-0.14	-0.19	-0.13	-0.15	-0.07	-0.11	-0.2	-0.11	-0.02	-0.09	-0.21	0.01
0.79	0.67	0.57	0.72	0.54	0.5	0.55	0.48	0.59	0.5	0.56	0.73	0.53	0.66	0.58	0.57	0.7	0.66	0.58	0.69	0.54	0.65	0.67	0.63	0.12	-0.13	-0.25	0.01	-0.17	-0.17	-0.14	-0.28	-0.1	-0.24	-0.11	0	-0.06	-0.1	-0.15	-0.19	0.04	-0.03	-0.15	0.02	-0.15	0.01	-0.15	-0.09
0.58	0.56	0.62	0.54	0.58	0.64	0.6	0.73	0.53	0.53	0.69	0.57	0.69	0.57	0.61	0.53	0.62	0.54	0.55	0.59	0.7	0.72	0.31	0.61	-0.19	-0.22	-0.13	-0.24	-0.16	-0.07	-0.08	-0.11	-0.16	-0.15	0.01	-0.2	-0.08	-0.22	-0.21	-0.25	-0.22	-0.22	-0.24	-0.22	-0.13	-0.03	-0.36	-0.18
